feature,coefficient_log_price,absolute_coefficient,is_zero
cat__model_500 abarth,-0.09028752538374396,0.09028752538374396,False
cat__model_clubman cooper s all4,-0.09015812927598862,0.09015812927598862,False
cat__model_124 spider classica,-0.08697287832403522,0.08697287832403522,False
cat__model_silverado 1500 lt,-0.08690971615963188,0.08690971615963188,False
binary__alloy_wheels,-0.08666120642076759,0.08666120642076759,False
cat__engine_1.5l i3 12v gdi dohc turbo,0.08560871204049345,0.08560871204049345,False
cat__interior_color_black / red,0.08517193095409648,0.08517193095409648,False
cat__engine_2.3l i4 16v gdi dohc turbo,0.08475302588895,0.08475302588895,False
cat__exterior_color_black raven,0.08456134608023498,0.08456134608023498,False
cat__model_f-250 xlt,0.08420948597571305,0.08420948597571305,False
cat__model_f-pace 25t premium,-0.08400473027730225,0.08400473027730225,False
cat__transmission_7-speed automatic,0.08307415370840297,0.08307415370840297,False
cat__engine_3.2l i6 24v mpfi dohc,0.08234961462363782,0.08234961462363782,False
cat__interior_color_dark gray,0.08196744467490517,0.08196744467490517,False
cat__exterior_color_super white,0.08113765620409065,0.08113765620409065,False
cat__exterior_color_gold,-0.08089618786526029,0.08089618786526029,False
cat__exterior_color_quartz white,0.08057771736256379,0.08057771736256379,False
cat__exterior_color_radiant silver metallic,0.08057614032198489,0.08057614032198489,False
cat__exterior_color_blizzard pearl,0.08037397092755104,0.08037397092755104,False
cat__exterior_color_bianco gelato white,0.07990813472686215,0.07990813472686215,False
cat__exterior_color_snow white pearl,0.07949812920011014,0.07949812920011014,False
cat__model_telluride ex,-0.07927908810764418,0.07927908810764418,False
cat__model_f-type r,0.07827651395104156,0.07827651395104156,False
cat__exterior_color_bright white clearcoat,0.07801941545293117,0.07801941545293117,False
cat__engine_2.5l i5 20v mpfi dohc turbo,0.07795826756645884,0.07795826756645884,False
cat__model_wrangler unlimited sahara,0.07718092413212177,0.07718092413212177,False
cat__exterior_color_moonwalk gray metallic,0.07578681774200179,0.07578681774200179,False
cat__exterior_color_black noir pearl,0.0757685682797111,0.0757685682797111,False
cat__model_civic ex,-0.07522774224383978,0.07522774224383978,False
cat__exterior_color_aurora black,0.07494463444173725,0.07494463444173725,False
cat__exterior_color_midnight black metallic,0.07492101071744371,0.07492101071744371,False
cat__exterior_color_british racing green,0.07490290931220046,0.07490290931220046,False
cat__interior_color_light oyster,-0.07485078103732648,0.07485078103732648,False
cat__model_tahoe lt,-0.07472696368000208,0.07472696368000208,False
cat__exterior_color_fuji white,0.07471245387941657,0.07471245387941657,False
cat__interior_color_caramel,0.0744525441402586,0.0744525441402586,False
cat__model_rx 350 base,-0.07432331531301357,0.07432331531301357,False
