feature,coefficient_log_price,absolute_coefficient,is_zero
cat__exterior_color_volcano grey metallic,-0.07623221993596181,0.07623221993596181,False
cat__engine_1.8l i4 16v mpfi sohc,-0.07583881415220618,0.07583881415220618,False
cat__exterior_color_modern steel metallic,0.0757686914807697,0.0757686914807697,False
cat__engine_3.0l i6 24v gdi dohc turbo,0.07469689774649278,0.07469689774649278,False
cat__transmission_a/t,-0.07466419064626359,0.07466419064626359,False
cat__exterior_color_nero ribelle metallic,0.07451876274675576,0.07451876274675576,False
cat__engine_5.0l v8 32v gdi dohc,-0.07436660790226975,0.07436660790226975,False
cat__model_500x pop,-0.0736941527618048,0.0736941527618048,False
cat__model_rx 350 350,0.07344722075689424,0.07344722075689424,False
cat__exterior_color_brilliant silver,-0.07302117781728122,0.07302117781728122,False
cat__engine_infrequent_sklearn,0.07295580487553073,0.07295580487553073,False
cat__engine_2.5l i4 16v pdi dohc turbo,-0.07281731275096649,0.07281731275096649,False
cat__model_cx-5 grand touring,0.0727182720800965,0.0727182720800965,False
cat__model_cx-5 touring,0.07204349211780044,0.07204349211780044,False
cat__engine_3.6l v6 24v gdi dohc twin turbo,0.07170511435354195,0.07170511435354195,False
cat__model_500 lounge,-0.0714305681511898,0.0714305681511898,False
cat__exterior_color_pure gray,0.07140513841144476,0.07140513841144476,False
cat__model_accord lx,-0.07124978233349342,0.07124978233349342,False
cat__model_cr-v ex-l,0.0709312328055543,0.0709312328055543,False
cat__exterior_color_crystal white tri-coat,0.0697311581607072,0.0697311581607072,False
cat__engine_3.0l v6 24v gdi dohc twin turbo,-0.0696215171665713,0.0696215171665713,False
cat__exterior_color_rhodium silver,-0.06959120802225995,0.06959120802225995,False
cat__exterior_color_navarra blue metallic,0.06928109628736188,0.06928109628736188,False
cat__exterior_color_wind chill pearl,-0.06899761017177493,0.06899761017177493,False
cat__model_optima lx,-0.06869595230726651,0.06869595230726651,False
"cat__engine_2l i-4 dohc, mivec variable valve control, engine with 148hp",-0.06841219710192767,0.06841219710192767,False
cat__interior_color_brown,0.06809349326649829,0.06809349326649829,False
cat__model_e-pace se,-0.06768333096755702,0.06768333096755702,False
cat__exterior_color_classic silver metallic,0.0664094087376567,0.0664094087376567,False
cat__model_romeo stelvio sport,-0.06640385925144446,0.06640385925144446,False
binary__damaged,-0.06618715576118489,0.06618715576118489,False
cat__exterior_color_billet silver metallic clearcoat,0.06544705929715249,0.06544705929715249,False
